Wall time,Step,Value
1735465548.871899,15,9.814285278320312
1735465554.822846,55,8.647058486938477
1735465557.676303,73,8.145000457763672
1735465565.207166,126,8.169230461120605
1735465576.541457,175,8.069047927856445
1735465580.335584,203,8.068181991577148
1735465581.678482,211,8.145651817321777
1735465582.36494,215,7.987234115600586
1735465583.276656,220,7.940816402435303
1735465590.456445,267,7.763636589050293
1735465591.395829,271,7.723214149475098
1735465593.340114,284,7.75
1735465605.534118,371,7.597014904022217
1735465610.804757,399,7.708219051361084
1735465611.745706,404,7.625675678253174
1735465613.363763,416,7.625333309173584
1735465613.779755,418,7.680263042449951
1735465615.587337,425,7.565432071685791
1735465618.690568,440,7.748314380645752
1735465621.813469,456,8.020833015441895
1735465630.007333,510,7.851922988891602
1735465633.744055,527,7.671028137207031
1735465635.240959,539,7.629629611968994
1735465638.314185,556,7.584347724914551
1735465640.096224,565,7.605833530426025
1735465647.438987,614,7.596093654632568
1735465648.677196,621,7.658778667449951
1735465650.387302,637,7.608333110809326
1735465656.50856,683,7.51134729385376
1735465659.11855,705,7.481118679046631
1735465660.543908,718,7.544444561004639
1735465666.404542,754,7.501973628997803
1735465670.297002,785,7.47006368637085
1735465670.938306,788,7.460377216339111
1735465671.355153,790,7.433750152587891
1735465676.999507,825,7.397633075714111
1735465677.187507,827,7.396470546722412
1735465678.662966,837,7.472832202911377
1735465683.468675,880,7.483240127563477
1735465684.331741,887,7.4666666984558105
1735465691.605203,940,7.457297325134277
1735465692.429632,944,7.4588236808776855
1735465693.104735,947,7.431914806365967
1735465694.777696,957,7.508333206176758
1735465695.085107,958,7.5155439376831055
1735465698.732277,977,7.588500022888184
1735465704.034871,1016,7.5615386962890625
1735465704.329599,1017,7.554067134857178
1735465704.795029,1020,7.579999923706055
1735465710.885685,1058,7.57243013381958
1735465720.195892,1142,7.46577787399292
1735465724.786656,1170,7.474026203155518
1735465728.240932,1198,7.396186351776123
1735465729.571485,1208,7.352719783782959
1735465734.321391,1232,7.415936470031738
1735465739.063307,1276,7.431517601013184
1735465743.446223,1302,7.53129768371582
1735465746.378827,1328,7.510188579559326
1735465750.222518,1360,7.5356879234313965
1735465751.981248,1370,7.489010810852051
1735465753.334072,1376,7.489818096160889
1735465757.941491,1408,7.4778571128845215
1735465768.61061,1497,7.52142858505249
1735465773.56989,1537,7.518060207366943
1735465773.866877,1538,7.52133321762085
1735465777.289409,1565,7.521639347076416
1735465780.243056,1585,7.496116638183594
1735465781.098815,1589,7.488064289093018
1735465782.407525,1602,7.483012676239014
1735465785.568628,1624,7.512812614440918
1735465786.880055,1636,7.518380165100098
1735465788.45327,1643,7.560244560241699
1735465788.564219,1644,7.559146404266357
1735465788.694002,1645,7.569604873657227
1735465790.05432,1654,7.617469787597656
1735465799.576747,1734,7.577712535858154
1735465804.586425,1772,7.538681983947754
1735465813.809225,1835,7.566849231719971
1735465819.812446,1895,7.579403877258301
1735465826.616761,1957,7.5597333908081055
1735465828.513836,1971,7.533772945404053
1735465831.241534,1998,7.52204704284668
1735465839.196562,2062,7.494656562805176
1735465839.42424,2064,7.4946699142456055
1735465848.199693,2131,7.546097755432129
1735465859.360584,2208,7.491725921630859
1735465859.677842,2211,7.484198093414307
1735465860.816846,2219,7.481220722198486
1735465863.111148,2230,7.525694370269775
1735465868.596538,2275,7.519501209259033
1735465869.894439,2284,7.5417609214782715
1735465870.703935,2290,7.527252197265625
1735465873.388004,2317,7.502684593200684
1735465877.213225,2352,7.48697566986084
1735465882.318365,2403,7.485281467437744
1735465885.644938,2426,7.487957000732422
1735465887.096974,2438,7.495922565460205
1735465890.413873,2465,7.489052772521973
1735465891.653176,2478,7.500420093536377
1735465897.063074,2519,7.531364440917969
1735465899.957562,2545,7.537930965423584
1735465901.193348,2555,7.539596080780029
1735465911.056184,2617,7.559331893920898
1735465915.635014,2659,7.5542802810668945
1735465916.058378,2661,7.56550407409668
1735465917.2983,2668,7.573410511016846
1735465923.968027,2731,7.579696178436279
1735465927.216474,2759,7.601500988006592
1735465928.355397,2773,7.597196102142334
1735465931.040795,2803,7.580111503601074
1735465934.90175,2824,7.553492546081543
1735465937.558982,2852,7.549362659454346
1735465937.844425,2853,7.548727035522461
1735465943.056023,2892,7.518246650695801
1735465943.465571,2894,7.531550884246826
1735465946.025351,2913,7.538761138916016
1735465946.136348,2914,7.546819686889648
1735465950.770792,2947,7.549036979675293
1735465955.410115,2993,7.528173923492432
1735465956.739635,3007,7.51684045791626
1735465958.95989,3025,7.538209915161133
1735465959.424503,3028,7.525900363922119
1735465959.812794,3030,7.525171279907227
1735465960.535316,3033,7.527303695678711
1735465960.938541,3035,7.54098653793335
1735465963.30611,3056,7.529881000518799
1735465967.164209,3085,7.526767730712891
1735465967.63981,3088,7.53075647354126
1735465974.683348,3153,7.520529747009277
1735465977.126985,3176,7.508196830749512
1735465977.839557,3182,7.516013145446777
1735465981.051111,3211,7.521880149841309
1735465983.76939,3234,7.505627155303955
1735465986.15867,3258,7.502563953399658
1735465989.573195,3285,7.47232723236084
1735465991.52826,3299,7.525660991668701
1735465991.816208,3300,7.5259318351745605
1735465993.55145,3318,7.51578950881958
1735465994.330042,3325,7.508655548095703
1735465996.276819,3331,7.504321098327637
1735465998.300912,3355,7.506779670715332
1735466000.851059,3380,7.49339485168457
1735466002.205527,3392,7.487308979034424
1735466003.524457,3404,7.476443767547607
1735466005.752661,3424,7.4834089279174805
1735466006.320181,3429,7.491441249847412
1735466008.957446,3450,7.48164176940918
1735466011.012524,3465,7.4992570877075195
1735466011.223073,3467,7.499109745025635
1735466011.452088,3469,7.514496803283691
1735466012.05048,3473,7.50960111618042
1735466013.858575,3486,7.501470565795898
1735466014.159133,3487,7.499265670776367
1735466016.21225,3508,7.4871344566345215
1735466018.068124,3526,7.490073204040527
1735466021.115969,3555,7.493768215179443
1735466021.756987,3561,7.493198394775391
1735466026.283117,3604,7.459599018096924
1735466027.134514,3608,7.462767601013184
1735466030.477957,3641,7.4418439865112305
1735466031.145833,3644,7.4378533363342285
1735466031.527382,3647,7.423802852630615
1735466032.202072,3653,7.422050476074219
1735466033.181735,3660,7.423882484436035
1735466034.018033,3666,7.434861183166504
1735466035.309995,3675,7.45878267288208
1735466035.560426,3677,7.464778900146484
1735466037.06539,3694,7.46386194229126
1735466037.707569,3701,7.47520637512207
1735466043.377661,3745,7.485382556915283
1735466048.854867,3796,7.47777795791626
1735466049.068771,3798,7.476891994476318
1735466049.426556,3800,7.476653099060059
1735466050.644046,3810,7.500805377960205
1735466052.610745,3826,7.5037384033203125
1735466056.495816,3858,7.492553234100342
1735466056.692584,3860,7.484594821929932
1735466056.995197,3863,7.4832892417907715
1735466057.223262,3865,7.492724895477295
1735466058.135186,3872,7.491292953491211
1735466065.106199,3935,7.49204683303833
1735466066.48489,3948,7.5018229484558105
1735466068.330574,3966,7.483138561248779
1735466068.961473,3970,7.48484468460083
1735466069.474881,3973,7.487192630767822
1735466069.718581,3975,7.473419189453125
1735466070.319107,3982,7.473324775695801
1735466072.339304,4002,7.465473175048828
1735466073.831605,4018,7.456106662750244
1735466074.118399,4019,7.447268009185791
1735466074.838401,4024,7.464511871337891
1735466075.445581,4028,7.460429668426514
1735466077.223483,4044,7.458438396453857
1735466077.514945,4045,7.467169761657715
1735466077.794743,4046,7.458416938781738
1735466077.902524,4047,7.467628479003906
1735466078.360761,4051,7.477499961853027
1735466080.313882,4073,7.475124359130859
1735466084.968655,4115,7.461214542388916
1735466085.884902,4122,7.4718170166015625
1735466085.996131,4123,7.474567890167236
1735466086.528013,4127,7.4717631340026855
1735466092.694792,4179,7.456793308258057
1735466092.992077,4180,7.450489044189453
1735466094.466904,4189,7.468651294708252
1735466096.359203,4203,7.467230796813965
1735466100.155936,4233,7.467228889465332
1735466101.433131,4240,7.478177547454834
1735466102.356164,4247,7.471240997314453
1735466103.705912,4261,7.468809604644775
1735466107.71526,4303,7.457041263580322
1735466108.538047,4309,7.461792469024658
1735466120.652307,4423,7.441542148590088
1735466122.64017,4441,7.448679447174072
1735466123.057062,4443,7.4509172439575195
1735466124.104551,4447,7.444520473480225
1735466124.504267,4449,7.4484052658081055
1735466126.233006,4462,7.452267646789551
1735466126.684001,4467,7.446719646453857
1735466129.048534,4482,7.453047275543213
1735466134.612505,4538,7.432399272918701
1735466138.27086,4571,7.4300665855407715
1735466139.366668,4576,7.433481216430664
1735466141.466674,4593,7.432123184204102
1735466142.604252,4601,7.438571453094482
1735466142.89893,4602,7.431723594665527
1735466143.1206,4604,7.4327850341796875
1735466144.994831,4614,7.433260440826416
1735466145.639733,4616,7.4492926597595215
1735466148.186432,4644,7.445553302764893
1735466148.617282,4649,7.443445205688477
1735466150.005432,4664,7.445562839508057
1735466150.459106,4668,7.445621490478516
1735466155.14256,4720,7.433226108551025
1735466156.87309,4737,7.426445484161377
1735466158.394631,4753,7.433511257171631
1735466161.959519,4788,7.413877010345459
1735466162.414439,4792,7.4120378494262695
1735466165.941749,4816,7.412552356719971
1735466166.15742,4818,7.416805744171143
1735466166.521067,4820,7.420229434967041
1735466166.744897,4822,7.428750038146973
